c.name,r.score,b.type,n.lat,n.lon,n.name
sachin,0.037713215,school,13.067233085632324,80.2591552734375,Jet Airways Service Center
sachin,0.037713215,school,13.064034461975098,80.26044464111328,Rotary news center
sachin,0.037713215,school,13.059149,80.265379,Aasife Biriyani Center
sachin,0.037713215,school,13.084846607101454,80.25474258457722,Sydney Shopping Center
sachin,0.037713215,school,13.0587724177288,80.2642521635445,the center at ea
sachin,0.037713215,school,13.0586392,80.2637247,Sony Center
sachin,0.037713215,school,13.067742087933118,80.25578141212463,Raghavendra Tiffin Center
sachin,0.037713215,school,13.072403907775879,80.2535400390625,government school sujir
sachin,0.037713215,school,13.072403907775879,80.2535400390625,government school sujir
sachin,0.037713215,school,13.080431337332637,80.2508333524537,Thalapakkatu Biryani Center
sachin,0.037713215,school,13.085033577120107,80.2508660208781,City Center
sachin,0.037713215,school,13.0616643570908,80.25442680371381,Sony service center
sachin,0.037713215,school,13.054086685180664,80.26127624511719,college side juice shop
sachin,0.037713215,school,13.054086685180664,80.26127624511719,college side juice shop
sachin,0.037713215,school,13.048082,80.273487,Edu Life Abroad - City Center
sachin,0.037713215,school,13.078579532694048,80.2477616071701,Dialysis Center Chennai
sachin,0.037713215,school,13.081350522845725,80.24602006713869,Samsung service center
sachin,0.037713215,school,13.0442955,80.273931,Sitel CityCenter
sachin,0.037713215,school,13.043122700101494,80.27413907371762,Arabian Hut City Center
sachin,0.037713215,school,13.04211711883545,80.27947998046875,Samu Tiffin Center
sachin,0.037713215,school,13.061823844909668,80.2454605102539,St. George's Orthodontic & Dental Health Center
sachin,0.037713215,school,13.070742319465024,80.24177826930134,Study Overseas
sachin,0.037713215,school,13.076450290174225,80.23856002455675,Pachaiyappa College Signal
sachin,0.037713215,school,13.076450290174225,80.23856002455675,Pachaiyappa College Signal
sachin,0.037713215,school,13.070906223480268,80.23708427425674,Madras Christian College School
sachin,0.037713215,school,13.070906223480268,80.23708427425674,Madras Christian College School
sachin,0.053294633,school,13.08052332488975,80.28237819671631,Mahindra First Choice Services - Car Service Center Chennai
sachin,0.053294633,school,13.081108549646723,80.2812623977661,Mahindra First Choice Services - Car Service Center Chennai
sachin,0.053294633,school,13.080565126704172,80.28053283691406,Mahindra First Choice Services - Car Service Center Chennai
sachin,0.053294633,school,13.0893508,80.2768308,Surana Group Of Schools
sachin,0.053294633,school,13.0893508,80.2768308,Surana Group Of Schools
sachin,0.053294633,school,13.091299892676037,80.28575959553093,Vikas Chat Center
sachin,0.053294633,school,13.068005561828613,80.2709732055664,Sony Center
sachin,0.053294633,school,13.0998099,80.2923299,Matta Center
sachin,0.053294633,school,13.099255,80.293858,Bajaj service center
sachin,0.053294633,school,13.059012739302355,80.27426987886429,iSmart Learning Center
sachin,0.053294633,school,13.079258802792912,80.25764444676318,Premier Health Center
sachin,0.053294633,school,13.10348534021053,80.28905768223055,Balaji Medical Center
sachin,0.053294633,school,13.089844,80.259077,Maruthi Fitness Center
sachin,0.053294633,school,13.066902166271074,80.26019778555984,Ceebros Center
sachin,0.053294633,school,13.067233085632324,80.2591552734375,Jet Airways Service Center
sachin,0.053294633,school,13.064034461975098,80.26044464111328,Rotary news center
sachin,0.053294633,school,13.059149,80.265379,Aasife Biriyani Center
sachin,0.053294633,school,13.084846607101454,80.25474258457722,Sydney Shopping Center
sachin,0.053294633,school,13.0587724177288,80.2642521635445,the center at ea
sachin,0.053294633,school,13.0586392,80.2637247,Sony Center
sachin,0.053294633,school,13.067742087933118,80.25578141212463,Raghavendra Tiffin Center
sachin,0.053294633,school,13.072403907775879,80.2535400390625,government school sujir
sachin,0.053294633,school,13.072403907775879,80.2535400390625,government school sujir
sachin,0.053294633,school,13.080431337332637,80.2508333524537,Thalapakkatu Biryani Center
sachin,0.053294633,school,13.085033577120107,80.2508660208781,City Center
sachin,0.053294633,school,13.0616643570908,80.25442680371381,Sony service center
sachin,0.053294633,school,13.054086685180664,80.26127624511719,college side juice shop
sachin,0.053294633,school,13.054086685180664,80.26127624511719,college side juice shop
sachin,0.053294633,school,13.048082,80.273487,Edu Life Abroad - City Center
sachin,0.053294633,school,13.078579532694048,80.2477616071701,Dialysis Center Chennai
sachin,0.053294633,school,13.081350522845725,80.24602006713869,Samsung service center
sachin,0.053294633,school,13.0442955,80.273931,Sitel CityCenter
sachin,0.053294633,school,13.043122700101494,80.27413907371762,Arabian Hut City Center
sachin,0.053294633,school,13.04211711883545,80.27947998046875,Samu Tiffin Center
sachin,0.053294633,school,13.061823844909668,80.2454605102539,St. George's Orthodontic & Dental Health Center
sachin,0.053294633,school,13.070742319465024,80.24177826930134,Study Overseas
sachin,0.053294633,school,13.076450290174225,80.23856002455675,Pachaiyappa College Signal
sachin,0.053294633,school,13.076450290174225,80.23856002455675,Pachaiyappa College Signal
sachin,0.053294633,school,13.070906223480268,80.23708427425674,Madras Christian College School
sachin,0.053294633,school,13.070906223480268,80.23708427425674,Madras Christian College School
sachin,0.053294633,school,13.08052332488975,80.28237819671631,Mahindra First Choice Services - Car Service Center Chennai
sachin,0.053294633,school,13.081108549646723,80.2812623977661,Mahindra First Choice Services - Car Service Center Chennai
sachin,0.053294633,school,13.080565126704172,80.28053283691406,Mahindra First Choice Services - Car Service Center Chennai
sachin,0.053294633,school,13.0893508,80.2768308,Surana Group Of Schools
sachin,0.053294633,school,13.0893508,80.2768308,Surana Group Of Schools
sachin,0.053294633,school,13.091299892676037,80.28575959553093,Vikas Chat Center
sachin,0.053294633,school,13.068005561828613,80.2709732055664,Sony Center
sachin,0.053294633,school,13.0998099,80.2923299,Matta Center
sachin,0.053294633,school,13.099255,80.293858,Bajaj service center
sachin,0.053294633,school,13.059012739302355,80.27426987886429,iSmart Learning Center
sachin,0.053294633,school,13.079258802792912,80.25764444676318,Premier Health Center
sachin,0.053294633,school,13.10348534021053,80.28905768223055,Balaji Medical Center
sachin,0.053294633,school,13.089844,80.259077,Maruthi Fitness Center
sachin,0.053294633,school,13.066902166271074,80.26019778555984,Ceebros Center
sachin,0.053294633,school,13.067233085632324,80.2591552734375,Jet Airways Service Center
sachin,0.053294633,school,13.064034461975098,80.26044464111328,Rotary news center
sachin,0.053294633,school,13.059149,80.265379,Aasife Biriyani Center
sachin,0.053294633,school,13.084846607101454,80.25474258457722,Sydney Shopping Center
sachin,0.053294633,school,13.0587724177288,80.2642521635445,the center at ea
sachin,0.053294633,school,13.0586392,80.2637247,Sony Center
sachin,0.053294633,school,13.067742087933118,80.25578141212463,Raghavendra Tiffin Center
sachin,0.053294633,school,13.072403907775879,80.2535400390625,government school sujir
sachin,0.053294633,school,13.072403907775879,80.2535400390625,government school sujir
sachin,0.053294633,school,13.080431337332637,80.2508333524537,Thalapakkatu Biryani Center
sachin,0.053294633,school,13.085033577120107,80.2508660208781,City Center
sachin,0.053294633,school,13.0616643570908,80.25442680371381,Sony service center
sachin,0.053294633,school,13.054086685180664,80.26127624511719,college side juice shop
sachin,0.053294633,school,13.054086685180664,80.26127624511719,college side juice shop
sachin,0.053294633,school,13.048082,80.273487,Edu Life Abroad - City Center
sachin,0.053294633,school,13.078579532694048,80.2477616071701,Dialysis Center Chennai
sachin,0.053294633,school,13.081350522845725,80.24602006713869,Samsung service center
sachin,0.053294633,school,13.0442955,80.273931,Sitel CityCenter
sachin,0.053294633,school,13.043122700101494,80.27413907371762,Arabian Hut City Center
sachin,0.053294633,school,13.04211711883545,80.27947998046875,Samu Tiffin Center
sachin,0.053294633,school,13.061823844909668,80.2454605102539,St. George's Orthodontic & Dental Health Center
sachin,0.053294633,school,13.070742319465024,80.24177826930134,Study Overseas
sachin,0.053294633,school,13.076450290174225,80.23856002455675,Pachaiyappa College Signal
sachin,0.053294633,school,13.076450290174225,80.23856002455675,Pachaiyappa College Signal
sachin,0.053294633,school,13.070906223480268,80.23708427425674,Madras Christian College School
sachin,0.053294633,school,13.070906223480268,80.23708427425674,Madras Christian College School
